;chave;Município;Estado;Registro Correto;Similaridade
151;amorinpolis;Amorinópolis;Goiás;Americano do Brasil;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
151;amorinpolis;Amorinópolis;Goiás;Amorinópolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
151;amorinpolis;Amorinópolis;Goiás;Anápolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Abaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Adustina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Almadina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Amargosa;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Anagé;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;Andaraí;%Similaridade0.5
155;anag;Anagé;Bahia;Andaraí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Angical;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Anguera;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Antas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Araçás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
116;altoparnaba;Alto Parnaíba;Maranhão;Anajatuba;%Similaridade0.5
158;anajatubama;ANAJATUBA/MA;Maranhão;Anajatuba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
162;anpolisgo;ANÁPOLIS/GO;Goiás;Amorinópolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
151;amorinpolis;Amorinópolis;Goiás;Anápolis;%Similaridade0.5
162;anpolisgo;ANÁPOLIS/GO;Goiás;Anápolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
165;andirpr;ANDIRÁ/PR;Paraná;Ampére;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
165;andirpr;ANDIRÁ/PR;Paraná;Andirá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
33;adrianpolis;Adrianópolis;Paraná;Arapuã;%Similaridade0.5
165;andirpr;ANDIRÁ/PR;Paraná;Arapuã;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Analândia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
58;aguasdelindoia;AGUAS DE LINDOIA;São Paulo;Andradina;%Similaridade0.5
166;andradinasp;ANDRADINA/SP;São Paulo;Andradina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Aramina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Arapeí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Araras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Areias;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Bananal;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Barra do Chapéu;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
166;andradinasp;ANDRADINA/SP;São Paulo;Barrinha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Alvarenga;%Similaridade0.5
167;andrelndia;Andrelândia;Minas Gerais;Alvarenga;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Andradas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Andrelândia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Angelândia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Antônio Dias;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Areado;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Ataléia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Augusto de Lima;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Baependi;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Baldim;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Bandeira;%Similaridade0.5
167;andrelndia;Andrelândia;Minas Gerais;Bandeira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
167;andrelndia;Andrelândia;Minas Gerais;Bocaina de Minas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
168;angatuba;Angatuba;São Paulo;Aguaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
168;angatuba;Angatuba;São Paulo;Alambari;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
168;angatuba;Angatuba;São Paulo;Analândia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
168;angatuba;Angatuba;São Paulo;Angatuba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
168;angatuba;Angatuba;São Paulo;Araçatuba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
168;angatuba;Angatuba;São Paulo;Atibaia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
168;angatuba;Angatuba;São Paulo;Bananal;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
10;abreuelimape;ABREU E LIMA/PE;Pernambuco;Abreu e Lima;%Similaridade0.5
169;angelimpe;ANGELIM - PE;Pernambuco;Abreu e Lima;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
170;angicaldopiaui;ANGICAL DO PIAUI;Piauí;Agricolândia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
170;angicaldopiaui;ANGICAL DO PIAUI;Piauí;Alagoinha do Piauí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
77;alegretedopiaui;ALEGRETE DO PIAUI;Piauí;Alegrete do Piauí;%Similaridade0.5
170;angicaldopiaui;ANGICAL DO PIAUI;Piauí;Alegrete do Piauí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
171;angicaldopiau;Angical Do Piauí;Piauí;Agricolândia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
171;angicaldopiau;Angical Do Piauí;Piauí;Alagoinha do Piauí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
77;alegretedopiaui;ALEGRETE DO PIAUI;Piauí;Alegrete do Piauí;%Similaridade0.5
170;angicaldopiaui;ANGICAL DO PIAUI;Piauí;Alegrete do Piauí;%Similaridade0.5
171;angicaldopiau;Angical Do Piauí;Piauí;Alegrete do Piauí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
172;angicaldopiaupi;ANGICAL DO PIAUÍ/PI;Piauí;Agricolândia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
172;angicaldopiaupi;ANGICAL DO PIAUÍ/PI;Piauí;Alagoinha do Piauí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
77;alegretedopiaui;ALEGRETE DO PIAUI;Piauí;Alegrete do Piauí;%Similaridade0.5
170;angicaldopiaui;ANGICAL DO PIAUI;Piauí;Alegrete do Piauí;%Similaridade0.5
171;angicaldopiau;Angical Do Piauí;Piauí;Alegrete do Piauí;%Similaridade0.5
172;angicaldopiaupi;ANGICAL DO PIAUÍ/PI;Piauí;Alegrete do Piauí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
76;alegreters;ALEGRETE - RS;Rio Grande do Sul;Alto Alegre;%Similaridade0.5
79;alegreters;ALEGRETE/RS;Rio Grande do Sul;Alto Alegre;%Similaridade0.5
177;antagorda;Anta Gorda;Rio Grande do Sul;Alto Alegre;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
177;antagorda;Anta Gorda;Rio Grande do Sul;Alvorada;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
177;antagorda;Anta Gorda;Rio Grande do Sul;André da Rocha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
177;antagorda;Anta Gorda;Rio Grande do Sul;Anta Gorda;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
177;antagorda;Anta Gorda;Rio Grande do Sul;Antônio Prado;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
178;antasba;ANTAS/BA;Bahia;Abaíra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
178;antasba;ANTAS/BA;Bahia;Abaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
178;antasba;ANTAS/BA;Bahia;Acajutiba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
178;antasba;ANTAS/BA;Bahia;Amargosa;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
178;antasba;ANTAS/BA;Bahia;Anagé;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;Andaraí;%Similaridade0.5
178;antasba;ANTAS/BA;Bahia;Andaraí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
178;antasba;ANTAS/BA;Bahia;Antas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
178;antasba;ANTAS/BA;Bahia;Antônio Cardoso;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Araçás;%Similaridade0.5
178;antasba;ANTAS/BA;Bahia;Araçás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
73;alcobaca;ALCOBACA;Bahia;Arataca;%Similaridade0.5
178;antasba;ANTAS/BA;Bahia;Arataca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
180;antniocardoso;Antônio Cardoso;Bahia;Angical;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
180;antniocardoso;Antônio Cardoso;Bahia;Antas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
180;antniocardoso;Antônio Cardoso;Bahia;Antônio Cardoso;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
180;antniocardoso;Antônio Cardoso;Bahia;Antônio Gonçalves;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
183;aparecidadegoinia;Aparecida De Goiânia;Goiás;Abadia de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
183;aparecidadegoinia;Aparecida De Goiânia;Goiás;Abadiânia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
183;aparecidadegoinia;Aparecida De Goiânia;Goiás;Água Fria de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
183;aparecidadegoinia;Aparecida De Goiânia;Goiás;Águas Lindas de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
1;abadiadegoias;ABADIA DE GOIAS;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
59;guaslindasdegois;Águas Lindas De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
112;altoparasodegois;Alto Paraíso De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
183;aparecidadegoinia;Aparecida De Goiânia;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
54;agualimpago;AGUA LIMPA - GO;Goiás;Amaralina;%Similaridade0.5
82;alexnia;Alexânia;Goiás;Amaralina;%Similaridade0.5
183;aparecidadegoinia;Aparecida De Goiânia;Goiás;Amaralina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
184;aparecidadegoiniago;APARECIDA DE GOIÂNIA/GO;Goiás;Abadia de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
184;aparecidadegoiniago;APARECIDA DE GOIÂNIA/GO;Goiás;Abadiânia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
184;aparecidadegoiniago;APARECIDA DE GOIÂNIA/GO;Goiás;Água Fria de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
184;aparecidadegoiniago;APARECIDA DE GOIÂNIA/GO;Goiás;Águas Lindas de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
1;abadiadegoias;ABADIA DE GOIAS;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
59;guaslindasdegois;Águas Lindas De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
112;altoparasodegois;Alto Paraíso De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
184;aparecidadegoiniago;APARECIDA DE GOIÂNIA/GO;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
54;agualimpago;AGUA LIMPA - GO;Goiás;Amaralina;%Similaridade0.5
82;alexnia;Alexânia;Goiás;Amaralina;%Similaridade0.5
183;aparecidadegoinia;Aparecida De Goiânia;Goiás;Amaralina;%Similaridade0.5
184;aparecidadegoiniago;APARECIDA DE GOIÂNIA/GO;Goiás;Amaralina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Altair;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Amparo;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Aparecida;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Apiaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Aramina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Areias;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Aspásia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Atibaia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
192;apiai;APIAI;São Paulo;Avaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
68;alambarisp;ALAMBARI - SP;São Paulo;Bariri;%Similaridade0.5
192;apiai;APIAI;São Paulo;Bariri;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
201;apor;Aporá;Bahia;Abaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
0;valor;#VALOR!;Bahia;Aporá;%Similaridade0.5
201;apor;Aporá;Bahia;Aporá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
201;apor;Aporá;Bahia;Apuarema;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Araçás;%Similaridade0.5
201;apor;Aporá;Bahia;Araçás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
202;aporba;APORÁ/BA;Bahia;Abaíra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
202;aporba;APORÁ/BA;Bahia;Abaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
202;aporba;APORÁ/BA;Bahia;Alcobaça;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;Andaraí;%Similaridade0.5
202;aporba;APORÁ/BA;Bahia;Andaraí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
34;adustina;Adustina;Bahia;Andorinha;%Similaridade0.5
67;alagoinhasba;ALAGOINHAS/BA;Bahia;Andorinha;%Similaridade0.5
202;aporba;APORÁ/BA;Bahia;Andorinha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
0;valor;#VALOR!;Bahia;Aporá;%Similaridade0.5
202;aporba;APORÁ/BA;Bahia;Aporá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
202;aporba;APORÁ/BA;Bahia;Apuarema;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Araçás;%Similaridade0.5
201;apor;Aporá;Bahia;Araçás;%Similaridade0.5
202;aporba;APORÁ/BA;Bahia;Araçás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
202;aporba;APORÁ/BA;Bahia;Araci;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
151;amorinpolis;Amorinópolis;Goiás;Anápolis;%Similaridade0.5
162;anpolisgo;ANÁPOLIS/GO;Goiás;Anápolis;%Similaridade0.5
203;apor;Aporé;Goiás;Anápolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
96;almirantetamandarpr;ALMIRANTE TAMANDARÉ/PR;Paraná;Altamira do Paraná;%Similaridade0.5
208;apucarana;Apucarana;Paraná;Altamira do Paraná;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
208;apucarana;Apucarana;Paraná;Alto Paraíso;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
208;apucarana;Apucarana;Paraná;Alto Paraná;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
208;apucarana;Apucarana;Paraná;Apucarana;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
208;apucarana;Apucarana;Paraná;Arapongas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
208;apucarana;Apucarana;Paraná;Araruna;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
210;apuiares;APUIARES;Ceará;Abaiara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
210;apuiares;APUIARES;Ceará;Acopiara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
211;apuiars;Apuiarés;Ceará;Abaiara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
211;apuiars;Apuiarés;Ceará;Acaraú;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
210;apuiares;APUIARES;Ceará;Acopiara;%Similaridade0.5
211;apuiars;Apuiarés;Ceará;Acopiara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
17;acarapce;ACARAPÉ/CE;Ceará;Alcântaras;%Similaridade0.5
22;acopiara;Acopiara;Ceará;Alcântaras;%Similaridade0.5
23;acopiarace;ACOPIARA - CE;Ceará;Alcântaras;%Similaridade0.5
24;acopiarace;ACOPIARA/CE;Ceará;Alcântaras;%Similaridade0.5
149;amontadace;AMONTADA - CE;Ceará;Alcântaras;%Similaridade0.5
150;amontadace;AMONTADA/CE;Ceará;Alcântaras;%Similaridade0.5
211;apuiars;Apuiarés;Ceará;Alcântaras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
210;apuiares;APUIARES;Ceará;Acopiara;%Similaridade0.5
212;apuiaresce;APUIARES - CE;Ceará;Acopiara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
50;guabranca;Água Branca;Alagoas;Água Branca;%Similaridade0.5
97;alourobranco;Al-Ouro Branco;Alagoas;Água Branca;%Similaridade0.5
214;aracagi;ARACAGI;Paraíba;Água Branca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
214;aracagi;ARACAGI;Paraíba;Alagoinha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
214;aracagi;ARACAGI;Paraíba;Alcantil;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
50;guabranca;Água Branca;Alagoas;Água Branca;%Similaridade0.5
97;alourobranco;Al-Ouro Branco;Alagoas;Água Branca;%Similaridade0.5
215;araagi;Araçagi;Paraíba;Água Branca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
215;araagi;Araçagi;Paraíba;Alagoinha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
50;guabranca;Água Branca;Alagoas;Água Branca;%Similaridade0.5
97;alourobranco;Al-Ouro Branco;Alagoas;Água Branca;%Similaridade0.5
216;aracagipb;ARACAGI - PB;Paraíba;Água Branca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
218;araciba;ARACI/BA;Bahia;Abaíra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
218;araciba;ARACI/BA;Bahia;Acajutiba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
218;araciba;ARACI/BA;Bahia;Alcobaça;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
218;araciba;ARACI/BA;Bahia;Almadina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
155;anag;Anagé;Bahia;Araçás;%Similaridade0.5
201;apor;Aporá;Bahia;Araçás;%Similaridade0.5
218;araciba;ARACI/BA;Bahia;Araçás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
15;acajutiba;Acajutiba;Bahia;Aracatu;%Similaridade0.5
218;araciba;ARACI/BA;Bahia;Aracatu;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
202;aporba;APORÁ/BA;Bahia;Araci;%Similaridade0.5
218;araciba;ARACI/BA;Bahia;Araci;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
218;araciba;ARACI/BA;Bahia;Aramari;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
73;alcobaca;ALCOBACA;Bahia;Arataca;%Similaridade0.5
178;antasba;ANTAS/BA;Bahia;Arataca;%Similaridade0.5
218;araciba;ARACI/BA;Bahia;Arataca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Acaiaca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Além Paraíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Alpercata;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Araçaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Aracitaba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Araçuaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Arantina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Arceburgo;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Argirita;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Barbacena;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
62;aiuaba;Aiuaba;Ceará;Aiuaba;%Similaridade0.5
220;aracoiabace;ARACOIABA - CE;Ceará;Aiuaba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
221;araoiabadaserrasp;ARAÇOIABA DA SERRA/SP;São Paulo;Araçoiaba da Serra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
221;araoiabadaserrasp;ARAÇOIABA DA SERRA/SP;São Paulo;Araras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
62;aiuaba;Aiuaba;Ceará;Aiuaba;%Similaridade0.5
220;aracoiabace;ARACOIABA - CE;Ceará;Aiuaba;%Similaridade0.5
222;aracoiabace;ARACOIABA/CE;Ceará;Aiuaba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
215;araagi;Araçagi;Paraíba;Alagoinha;%Similaridade0.5
223;araoiabape;ARAÇOIABA/PE;Pernambuco;Alagoinha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
223;araoiabape;ARAÇOIABA/PE;Pernambuco;Aliança;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Acaiaca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Aguanil;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Além Paraíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Alpercata;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Andradas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Araçaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Aracitaba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Araçuaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Araguari;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Arantina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Araponga;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Arapuá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Araxá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Arceburgo;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Arcos;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Aricanduva;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
225;aracuai;ARACUAI;Minas Gerais;Barão de Cocais;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
219;aracitabamg;ARACITABA/MG;Minas Gerais;Barbacena;%Similaridade0.5
225;aracuai;ARACUAI;Minas Gerais;Barbacena;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
226;aragominas;Aragominas;Tocantins;Almas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
228;araguana;Araguaína;Tocantins;Aguiarnópolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
228;araguana;Araguaína;Tocantins;Aguiarnópolis;%Similaridade0.5
230;araguanato;ARAGUAÍNA/TO;Tocantins;Aguiarnópolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
